csat_id,ticket_id,customer_id,rating,survey_date,comments,would_recommend,response_time_satisfaction,resolution_satisfaction,agent_satisfaction,follow_up_required
2005,4745,3684,3,2023-11-12,Seem security process clearly cell sing. Future tend read kind.,True,1,3,3,False
2006,4746,4371,3,2024-07-16,Before apply avoid stage.,True,5,4,3,False
2007,4750,4357,5,2023-12-31,View owner she view interest ability want. Poor value simple sometimes now.,False,1,5,4,False
2008,4752,3242,4,2024-08-05,Company several far smile rate. Agent pattern most white type call goal.,True,3,1,3,False
2009,4753,813,4,2024-07-29,,True,5,4,3,False
2010,4754,2594,3,2024-01-18,Series computer success. Scene continue know show.,True,1,5,3,False
2011,4756,356,1,2023-02-26,,True,2,4,1,False
2012,4757,1502,3,2023-08-20,Reach debate friend religious growth attack arm. Left the debate many deal act.,True,2,2,5,True
2013,4758,2277,1,2023-04-12,,False,3,1,4,True
2014,4759,4266,1,2024-11-10,Task act rate. This ball nor ability improve guy rather.,False,3,3,2,False
2015,4761,4304,4,2023-05-19,Drug it over cut material. Pass behind economy blood wait country.,True,1,1,4,False
2016,4763,3478,1,2023-01-28,,True,2,1,2,False
2017,4765,2352,3,2023-07-30,,True,2,1,2,False
2018,4769,283,3,2023-11-10,,True,5,1,4,False
2019,4772,1090,2,2023-06-05,Forward face standard physical down over early.,True,1,3,4,True
2020,4773,4023,5,2023-02-02,Population media show production example rock else whose. Something language court.,True,4,5,2,False
2021,4777,3547,5,2024-04-14,,True,4,3,1,False
2022,4779,1855,2,2025-01-01,Computer believe call mean six gas.,False,3,5,1,False
2023,4780,1288,1,2024-09-18,Lead wall change data local available those success.,False,5,5,3,False
2024,4781,2184,2,2023-04-20,,True,5,4,1,True
2025,4786,2319,5,2024-12-22,,True,5,4,1,False
2026,4787,2562,5,2023-09-21,,True,1,2,2,False
2027,4788,4187,2,2024-11-17,,True,3,4,3,False
2028,4791,3486,1,2024-01-04,,False,2,2,3,False
2029,4795,3271,3,2025-01-14,,True,4,3,1,False
2030,4797,4211,4,2024-03-17,Care visit new cut standard. Long beyond media sound.,False,1,4,4,False
2031,4802,4531,1,2023-03-04,,False,3,2,4,False
2032,4803,1454,4,2024-09-12,,True,3,2,2,True
2033,4804,116,1,2023-03-14,Summer up response company popular customer.,False,1,2,4,False
2034,4805,3278,4,2023-07-15,,True,1,5,5,False
2035,4806,2793,2,2024-11-06,,True,3,1,2,False
2036,4809,2509,3,2024-06-09,,False,3,5,2,False
2037,4810,1102,3,2023-02-06,,True,2,1,1,False
2038,4811,3365,2,2023-08-28,,True,5,3,5,False
2039,4812,4620,1,2024-04-22,Player whom recognize onto country marriage. Community natural may stock enter think happy.,True,3,1,2,False
2040,4813,1736,5,2023-12-01,Employee almost get join between class thought. Certainly arrive young.,True,1,2,1,False
2041,4814,4769,2,2025-01-26,,True,4,1,2,False
2042,4817,2679,3,2024-11-04,,True,4,5,2,False
2043,4819,2616,5,2024-11-27,,False,4,4,1,False
2044,4822,513,2,2024-12-04,Sense different there off each century.,True,1,1,2,False
2045,4823,2383,2,2023-09-24,Join miss show economic consider fall oil job.,True,3,1,3,False
2046,4824,3106,1,2023-10-15,Fish account assume cost first support.,True,3,3,5,True
2047,4837,20,5,2024-05-31,Along eight note usually cut member. Do hour hand decide magazine.,False,2,2,3,False
2048,4839,3786,1,2024-01-11,,True,4,4,5,False
2049,4842,642,4,2024-10-11,,True,5,5,3,False
2050,4844,2413,5,2024-01-08,Either enjoy education office morning down. Through performance possible nothing child.,False,2,4,2,False
2051,4845,4357,2,2024-12-31,Three everyone sing current end this quite. Morning expect popular involve safe else.,True,4,2,3,True
2052,4849,2380,2,2023-09-03,,True,5,4,2,False
2053,4850,294,3,2024-06-10,,True,3,3,4,False
2054,4857,2756,2,2024-06-03,Our over fine vote a law. Position first identify.,True,2,5,4,False
2055,4859,4908,2,2024-03-12,Ask ask ability.,True,3,3,3,False
2056,4862,1838,1,2024-11-04,,True,1,4,4,False
2057,4864,3695,2,2023-01-19,,False,5,2,1,False
2058,4867,230,2,2024-01-28,Tell hard later line move politics news. Somebody line suddenly arm when study cost.,True,1,2,3,True
2059,4868,2273,3,2023-09-10,,False,3,2,1,False
2060,4872,4746,1,2023-09-04,Personal improve still present.,False,2,1,4,False
2061,4874,853,1,2024-03-19,,False,3,3,4,False
2062,4875,1407,4,2023-12-22,,False,3,2,3,True
2063,4883,18,4,2023-03-20,,True,5,5,1,False
2064,4887,1133,5,2023-04-15,,True,3,3,2,False
2065,4888,741,4,2023-06-11,,True,5,1,4,False
2066,4889,507,3,2023-10-27,,False,3,2,5,False
2067,4894,3248,4,2024-03-30,,True,4,2,1,True
2068,4895,3085,2,2023-09-18,Enough two so tonight experience magazine business.,True,4,3,4,False
2069,4896,3882,5,2024-02-20,,True,1,1,5,False
2070,4898,1609,4,2024-12-27,First although same standard remain.,True,2,4,5,True
2071,4900,3344,5,2023-11-20,,True,4,5,4,False
2072,4901,2864,2,2024-05-25,,False,3,2,4,False
2073,4902,819,5,2024-07-25,,True,4,5,4,False
2074,4904,2249,3,2023-05-08,,False,5,3,1,True
2075,4905,996,1,2024-11-13,,False,1,5,2,False
2076,4906,3409,1,2023-05-15,,True,4,4,1,False
2077,4908,1151,5,2023-05-22,Over it reason agency building hot tough.,False,5,1,3,False
2078,4909,2088,4,2024-03-24,Property heart particular spring back firm property.,True,2,2,4,True
2079,4911,2346,5,2025-01-01,Stuff enjoy analysis rather. Scientist provide despite per.,True,4,2,3,False
2080,4912,3100,4,2023-01-29,Turn sometimes wall police main find wall.,False,5,2,4,False
2081,4915,4524,4,2024-07-14,Thousand sound rule history issue remain positive share. Near perhaps wish discuss draw.,True,1,2,4,False
2082,4916,4761,2,2023-07-07,Stay capital six mind money spring change.,True,4,1,1,False
2083,4917,835,2,2024-03-23,,True,4,1,1,False
2084,4918,2919,4,2023-01-14,,False,5,2,3,False
2085,4920,3254,3,2024-12-05,,False,1,4,2,False
2086,4923,2462,4,2023-05-11,,False,2,5,1,False
2087,4924,4260,1,2024-12-21,,True,3,1,2,False
2088,4925,2518,3,2024-07-09,,True,3,3,4,False
2089,4926,664,3,2024-10-29,,True,3,3,2,True
2090,4929,4191,5,2024-12-19,,True,2,3,5,False
2091,4934,1950,2,2023-04-05,Over civil design fear especially himself.,True,2,2,4,False
2092,4935,4093,2,2023-03-11,,False,3,3,5,True
2093,4936,4742,4,2023-09-23,No could almost guy project yourself. Suddenly admit particular account.,False,5,3,1,False
2094,4942,86,3,2024-03-01,,False,5,5,3,False
2095,4943,1095,2,2024-03-26,,True,2,3,3,False
2096,4946,2020,4,2023-07-09,Spend pull her community force film today phone. Page large natural society good forward marriage.,False,1,5,1,False
2097,4949,2605,3,2023-08-18,,True,1,3,3,False
2098,4950,4775,3,2023-09-11,,False,1,5,5,True
2099,4952,1544,4,2023-06-04,Pm usually form today. Activity trade book season over special gas safe.,True,4,4,5,False
2100,4955,3275,5,2024-01-11,,True,1,1,3,True
2101,4956,31,1,2024-10-16,,True,4,3,3,False
2102,4958,3206,4,2024-06-02,Brother ahead gun technology attention buy action. Different over any ahead city bit.,True,2,5,2,True
2103,4960,403,3,2024-05-25,,False,1,5,1,True
2104,4963,4724,3,2023-12-23,I mean crime around.,True,2,2,2,True
2105,4964,3532,2,2024-05-08,Response like social.,False,4,3,4,False
2106,4969,3004,5,2024-02-19,Identify important force social. Catch drive learn.,True,4,4,1,False
2107,4970,2196,3,2024-02-01,Choice current rise his. Eye society us smile.,True,5,5,2,False
2108,4971,3348,5,2024-10-08,Family range save begin.,True,2,3,2,True
2109,4983,2714,5,2023-05-30,General method notice success listen ask animal.,True,2,4,2,False
2110,4984,3520,5,2023-05-31,,True,5,5,1,True
2111,4985,2494,4,2023-06-29,Spring study rather skill.,True,5,4,2,False
2112,4987,3725,1,2024-09-03,,True,4,2,3,False
2113,4988,3738,2,2023-09-17,,False,5,5,1,False
2114,4990,2849,5,2023-07-02,,False,4,3,2,True
2115,4995,3908,1,2024-05-06,,True,3,5,2,False
2116,4998,4005,5,2023-08-29,Political occur speech away. Fast serious bank create quickly onto near.,True,2,4,1,False
2117,4999,2620,4,2023-06-20,Possible research thing.,False,1,3,1,False
2118,5000,3394,3,2023-09-23,,True,1,1,5,False
2119,5002,2835,1,2023-10-16,,True,1,5,3,False
2120,5003,1733,3,2024-01-21,,False,5,1,4,False
2121,5004,651,5,2023-12-15,Add else be.,True,1,4,4,False
2122,5006,951,3,2023-05-03,Along everybody imagine phone weight.,True,1,2,5,True
2123,5008,673,3,2024-02-19,Might drug suggest son. Since huge guy town avoid.,True,2,3,3,False
2124,5012,977,3,2024-05-12,Yeah choice operation beat exactly ask detail. Represent item south difficult resource summer trial.,False,1,3,2,True
2125,5020,3782,1,2024-02-01,,True,1,3,4,False
2126,5022,2789,4,2024-06-16,Deal establish customer three maintain such century.,True,2,5,4,False
2127,5037,1350,4,2024-12-26,,True,1,5,5,True
2128,5040,4704,3,2024-07-20,,True,2,1,3,False
2129,5041,2554,3,2023-07-20,,True,1,4,2,False
2130,5042,231,2,2023-12-22,,False,4,5,2,False
2131,5045,4072,5,2023-08-26,,False,2,1,4,False
2132,5046,3867,3,2023-10-11,,True,3,5,3,False
2133,5047,4457,1,2023-05-25,Cost although rock actually else light. Really join case similar call up.,True,3,2,3,False
2134,5048,2943,5,2024-05-24,,True,2,4,5,False
2135,5052,1970,3,2024-10-02,,True,2,1,5,True
2136,5053,491,4,2023-09-12,,False,4,4,4,False
2137,5055,1560,5,2023-11-11,Top bad medical behavior. Some Mrs care wait.,False,2,4,3,False
2138,5058,3694,2,2024-07-18,,True,1,3,4,False
2139,5065,2431,4,2023-08-31,,True,1,2,1,False
2140,5069,738,4,2023-11-15,,True,3,5,3,False
2141,5071,406,3,2024-07-22,,True,5,4,1,False
2142,5072,3188,2,2024-02-11,,True,3,4,3,False
2143,5079,2902,2,2023-12-24,,True,2,5,4,True
2144,5082,240,5,2023-09-07,Base wrong teacher relationship toward.,True,1,4,3,False
2145,5083,4089,3,2025-01-01,Article relationship represent yet. Population want I wind word close.,False,5,2,1,False
2146,5084,808,2,2023-08-22,,True,5,3,2,False
2147,5086,3238,3,2023-11-13,,True,3,5,4,False
2148,5088,2227,4,2025-01-02,Analysis play listen key choose thing site.,True,5,3,4,False
2149,5090,1599,4,2023-04-02,Far hundred however fund simply major street.,True,5,2,2,False
2150,5091,1365,2,2023-02-12,Radio behind sell ground agent attorney.,True,5,3,4,False
2151,5101,1586,2,2024-03-26,,False,5,1,4,False
2152,5102,4443,5,2024-02-02,,False,1,1,4,True
2153,5104,1305,4,2025-01-12,Always sell win sit note election teacher. Four seek statement member.,False,3,1,3,False
2154,5106,4167,3,2023-07-13,Form scene manage goal loss understand simply. Themselves others about box.,True,2,5,5,False
2155,5109,1529,3,2023-04-02,,True,1,1,2,False
2156,5111,1696,3,2023-04-01,,True,5,1,1,True
2157,5114,1253,1,2023-01-24,,True,2,4,5,False
2158,5115,3321,4,2024-05-06,Training need how system.,True,2,2,2,False
2159,5117,862,5,2024-04-16,Discover design rise. System risk far black reality financial.,True,5,1,2,False
2160,5119,3443,1,2024-08-14,Card crime black.,False,5,5,2,False
2161,5120,719,1,2023-10-13,Reveal it series sit left tax amount.,False,4,1,5,True
2162,5121,3949,5,2023-02-14,Build project meeting such yourself police. Number evidence table point writer store product.,True,2,4,3,True
2163,5122,4093,2,2023-06-04,Quickly value draw create. Decide I either citizen third enjoy.,False,1,2,2,False
2164,5123,3197,1,2024-10-05,,False,3,5,3,False
2165,5124,2715,4,2024-10-15,,False,3,1,3,False
2166,5125,3707,2,2023-07-07,,False,5,4,1,False
2167,5126,157,3,2024-01-08,Really dog rise class drive.,True,3,2,1,False
2168,5128,3418,3,2023-04-30,Particular entire southern your. Admit south compare account.,True,5,3,1,False
2169,5131,4224,2,2023-05-03,My within before common consider various business.,False,1,4,5,False
2170,5137,2457,1,2023-06-01,,False,2,5,3,True
2171,5138,4784,4,2024-07-17,,False,4,1,5,False
2172,5139,1021,3,2024-03-15,Structure collection glass nice.,True,1,3,3,False
2173,5142,237,2,2024-11-03,,False,1,5,3,False
2174,5144,1974,4,2023-01-14,Heavy bag under president box. Natural wind certain.,True,5,1,2,False
2175,5146,1623,4,2024-08-08,,False,3,5,3,False
2176,5147,2546,4,2023-06-15,,True,5,5,4,False
2177,5152,2514,5,2023-05-31,,True,4,5,4,False
2178,5154,533,2,2024-03-26,,True,4,3,1,False
2179,5155,2395,3,2024-06-01,,False,3,1,1,False
2180,5159,62,2,2024-10-30,Long back agency. Fine choice now huge military bit two.,True,5,5,5,False
2181,5161,3625,3,2023-05-04,,False,1,3,2,True
2182,5163,2910,4,2023-08-08,,True,5,5,2,False
2183,5165,732,3,2024-06-29,,True,5,3,3,False
2184,5166,510,4,2023-05-14,,True,4,5,1,False
2185,5172,2034,2,2023-05-23,Recently beautiful answer green. Leader draw customer usually form low call.,True,5,1,2,False
2186,5173,536,5,2023-02-27,,True,4,4,3,False
2187,5175,1756,2,2024-07-09,,True,2,1,1,False
2188,5177,1398,1,2023-01-29,Think account go difference. Attorney there this eat into city sea sing.,True,5,3,4,False
2189,5180,1935,3,2023-03-16,,True,1,4,1,False
2190,5182,2718,3,2024-11-23,Always run cost reduce seem. Exist third collection conference present dream yes agent.,False,4,4,2,True
2191,5183,4764,3,2023-11-07,Bit forward pretty imagine force lay discuss health.,False,2,4,5,False
2192,5185,656,3,2023-06-10,,True,3,3,4,False
2193,5188,4452,1,2024-05-23,Republican cultural until.,False,4,1,2,False
2194,5191,366,5,2024-03-08,,True,4,3,5,True
2195,5192,3796,5,2023-02-13,,True,3,3,3,False
2196,5193,4083,2,2023-02-20,Agency position even model despite treatment. Describe heart now education.,True,3,2,2,False
2197,5194,1568,1,2024-03-11,,False,1,4,2,False
2198,5197,640,5,2023-10-20,Concern girl project team.,True,3,1,5,False
2199,5199,4272,3,2024-12-23,Song heart great of across. Lot away recognize if performance matter.,False,4,3,4,False
2200,5202,1055,1,2023-02-05,As rock fast near mention government really clear. Cost wear bed once.,False,1,1,2,False
2201,5204,1851,2,2023-05-20,,True,3,2,5,False
2202,5205,3024,5,2024-03-22,Attorney future always record charge market. Couple oil material build fear free.,True,3,2,3,False
2203,5207,2351,2,2023-09-07,,True,3,2,4,False
2204,5208,2758,3,2023-02-21,Understand change learn someone.,True,4,1,5,False
2205,5209,2783,3,2024-11-19,Yard involve of try.,True,1,4,1,True
2206,5210,4597,3,2024-12-27,They process general wrong quickly.,True,1,1,3,False
2207,5212,555,4,2023-12-18,,False,4,1,3,False
2208,5213,119,2,2023-10-16,,False,3,2,1,False
2209,5214,3454,3,2024-06-21,,True,3,4,3,False
2210,5215,2668,4,2024-04-22,,True,4,1,4,False
2211,5216,2151,3,2023-12-31,,False,4,2,5,False
2212,5218,4424,2,2025-01-20,,False,3,4,2,True
2213,5224,2569,3,2024-11-27,Push program soldier human fast south risk. Edge area language road hear.,True,4,4,2,False
2214,5225,4277,1,2024-09-26,Call bill instead position debate mention.,True,2,4,1,True
2215,5226,4587,4,2023-09-26,,False,3,3,3,False
2216,5233,1218,5,2024-06-02,,False,1,3,4,False
2217,5249,4414,1,2024-06-15,,False,2,2,2,False
2218,5254,3704,4,2023-08-06,Offer agreement sometimes life. Town next red plan include girl rich address.,False,2,5,2,False
2219,5256,11,5,2023-06-04,Imagine mean friend four feeling.,True,2,3,4,False
2220,5257,4237,1,2023-09-05,Travel bit class the since.,True,4,1,5,False
2221,5258,3624,4,2024-12-14,,True,1,5,2,False
2222,5259,962,1,2024-03-13,,False,2,3,2,False
2223,5260,4438,2,2023-03-02,,True,1,2,4,False
2224,5265,4207,2,2024-01-29,,True,4,4,1,True
2225,5266,4670,1,2023-09-24,,True,1,4,3,False
2226,5269,833,1,2023-11-26,,False,1,1,4,True
2227,5271,4070,2,2024-10-13,,True,2,2,4,False
2228,5274,572,3,2023-08-13,Improve anyone our which or. Up president area bar provide political pass thought.,False,3,5,4,False
2229,5276,3615,3,2024-11-16,,True,3,4,3,False
2230,5277,2881,4,2023-07-31,,True,3,2,3,False
2231,5278,4101,3,2024-04-11,,False,2,2,3,False
2232,5279,1181,4,2024-10-09,,False,1,1,3,False
2233,5286,3937,2,2024-01-17,,True,5,4,4,False
2234,5290,3579,1,2024-01-15,Various leave the write name listen. Beyond person activity go indeed piece until.,False,5,3,3,False
2235,5292,4293,2,2024-10-27,Art modern picture world effort wall mind. Anything up us door oil conference sound.,True,2,5,5,False
2236,5294,3777,2,2023-02-11,,True,3,4,2,True
2237,5301,3548,3,2023-03-03,Nearly toward eight himself week the action.,True,4,5,1,False
2238,5304,2093,2,2023-01-29,,False,1,5,4,False
2239,5306,2645,4,2023-08-28,Identify own against physical strong.,True,1,4,4,False
2240,5311,4915,4,2025-01-10,,True,1,2,2,False
2241,5312,850,4,2024-11-14,,False,2,5,1,False
2242,5313,580,2,2024-01-04,,True,4,5,2,False
2243,5318,912,4,2023-10-28,Attorney art follow clearly water international positive two.,True,1,2,1,False
2244,5320,3930,4,2023-03-01,,True,2,2,5,True
2245,5323,3869,4,2024-09-13,,True,4,1,4,False
2246,5326,1049,1,2024-01-11,,True,3,5,2,False
2247,5327,2097,1,2023-12-29,,False,5,4,1,True
2248,5329,262,1,2023-08-16,Key be large better into.,True,4,2,2,False
2249,5330,1279,5,2024-11-05,,True,5,4,1,False
2250,5333,2273,1,2024-08-05,Continue threat different me. Avoid message health discuss.,True,1,1,5,True
2251,5334,2944,3,2025-01-09,,False,5,3,5,False
2252,5336,1865,5,2023-02-18,,False,5,1,1,False
2253,5337,920,3,2023-02-28,,True,1,1,3,False
2254,5338,2253,3,2024-11-21,Wife throw activity service issue able leave. Hit system opportunity interview peace.,False,1,5,1,True
2255,5341,4609,1,2023-01-30,,False,1,4,5,False
2256,5345,3121,3,2023-12-31,Ever huge relationship big week kind reach. Feeling up include manager main.,True,2,4,2,False
2257,5346,3040,5,2024-03-15,,False,5,2,2,True
2258,5348,4354,5,2024-03-17,Image account series positive hot democratic performance. Field social arrive effort occur young area.,True,3,1,5,True
2259,5349,1019,5,2023-01-12,,False,5,3,4,False
2260,5350,154,2,2024-02-22,,False,4,2,1,False
2261,5354,3478,3,2024-04-14,Traditional break say nature have measure.,True,5,4,1,False
2262,5358,2452,5,2023-05-22,,True,4,4,3,False
2263,5363,1603,1,2023-12-25,,True,1,3,1,False
2264,5368,4560,3,2023-12-14,,True,3,2,5,False
2265,5370,1529,2,2023-08-07,,True,5,1,5,False
2266,5375,3977,1,2024-12-19,Free safe answer another chance involve.,True,4,5,2,True
2267,5381,2318,5,2024-11-22,,True,4,1,4,False
2268,5383,1572,2,2023-04-30,,True,1,2,1,False
2269,5384,2887,4,2023-08-19,How military similar enter turn day. Some will purpose worker tend green budget.,True,5,5,5,False
2270,5387,2567,3,2023-03-07,Green customer large dinner. Raise experience rather get cold environment ever energy.,True,5,5,5,False
2271,5390,897,5,2023-03-30,,True,1,1,4,False
2272,5391,3148,4,2023-10-24,,False,2,3,2,False
2273,5392,999,1,2024-03-15,Than million change tax end sometimes away relate.,True,4,5,2,True
