violation_id,ticket_id,violation_type,sla_hours,actual_hours,violation_date,severity,impact,action_taken
2000,11233,Response Time,2,24.0,2023-05-25,Critical,Medium,None
2001,11251,Response Time,2,24.0,2024-03-14,Major,High,Escalated
2002,11269,Response Time,8,24.0,2024-04-11,Critical,High,Manager Notified
2003,11275,Response Time,8,24.0,2023-12-17,Major,Medium,Escalated
2004,11289,Response Time,2,24.0,2023-09-10,Critical,High,None
2005,11294,Response Time,2,48.0,2024-11-03,Major,High,Manager Notified
2006,11296,Response Time,8,24.0,2023-02-07,Major,Low,Process Review
2007,11311,Response Time,2,24.0,2023-07-31,Minor,High,Process Review
2008,11320,Response Time,8,24.0,2023-06-14,Minor,High,None
2009,11328,Response Time,8,24.0,2024-12-17,Major,Low,Process Review
2010,11331,Response Time,8,24.0,2024-06-24,Major,Low,None
2011,11332,Response Time,8,48.0,2024-08-18,Minor,High,None
2012,11336,Response Time,2,24.0,2023-05-13,Major,High,None
2013,11352,Response Time,8,24.0,2023-01-23,Critical,High,Manager Notified
2014,11353,Response Time,8,24.0,2023-09-25,Minor,High,Escalated
2015,11360,Response Time,2,24.0,2023-01-24,Minor,Low,Escalated
2016,11361,Response Time,2,24.0,2023-04-05,Critical,High,Manager Notified
2017,11365,Response Time,2,24.0,2024-06-03,Critical,Medium,None
2018,11379,Response Time,2,24.0,2024-11-28,Critical,Medium,Process Review
2019,11382,Response Time,2,24.0,2023-12-03,Critical,Low,Manager Notified
2020,11384,Response Time,2,24.0,2024-01-03,Minor,Low,None
2021,11386,Response Time,2,24.0,2023-04-01,Minor,Low,Escalated
2022,11387,Response Time,2,24.0,2024-02-23,Major,Low,Process Review
2023,11396,Response Time,8,24.0,2024-10-19,Minor,Medium,Escalated
2024,11400,Response Time,2,24.0,2024-08-06,Critical,High,None
2025,11402,Response Time,8,24.0,2024-11-16,Minor,Medium,Process Review
2026,11405,Response Time,8,24.0,2023-11-24,Major,Low,None
2027,11411,Response Time,8,24.0,2023-03-28,Major,Low,Manager Notified
2028,11412,Response Time,2,24.0,2023-12-16,Minor,Medium,Escalated
2029,11429,Response Time,8,24.0,2024-08-24,Minor,Low,None
2030,11443,Response Time,2,24.0,2024-03-22,Critical,Low,Escalated
2031,11455,Response Time,2,24.0,2023-07-06,Major,Low,Process Review
2032,11458,Response Time,8,24.0,2023-01-22,Minor,Medium,Process Review
2033,11471,Response Time,2,24.0,2023-07-22,Critical,Medium,None
2034,11488,Response Time,2,24.0,2024-05-13,Critical,Medium,Escalated
2035,11493,Response Time,2,24.0,2023-01-13,Critical,High,Process Review
2036,11498,Response Time,2,24.0,2024-09-27,Minor,High,None
2037,11501,Response Time,8,24.0,2023-08-08,Minor,High,Escalated
2038,11516,Response Time,2,24.0,2023-07-10,Critical,Medium,Escalated
2039,11527,Response Time,8,24.0,2024-08-29,Critical,Medium,Process Review
2040,11530,Response Time,2,24.0,2024-02-06,Minor,Medium,Process Review
2041,11538,Response Time,2,24.0,2023-01-08,Minor,Medium,Process Review
2042,11542,Response Time,2,24.0,2023-03-31,Major,High,Manager Notified
2043,11558,Response Time,2,24.0,2023-05-28,Major,Medium,Escalated
2044,11560,Response Time,2,24.0,2024-08-24,Major,Medium,Manager Notified
2045,11564,Response Time,8,24.0,2023-07-18,Minor,High,Escalated
2046,11570,Response Time,2,24.0,2024-06-05,Major,Low,Process Review
2047,11575,Response Time,2,24.0,2023-06-07,Critical,Low,Process Review
2048,11576,Response Time,2,24.0,2024-06-22,Minor,Low,None
2049,11578,Response Time,2,24.0,2023-04-10,Critical,Medium,Escalated
2050,11579,Response Time,2,24.0,2023-07-08,Minor,Low,Process Review
2051,11585,Response Time,8,24.0,2023-11-15,Major,Medium,Manager Notified
2052,11586,Response Time,2,24.0,2024-07-12,Minor,High,None
2053,11596,Response Time,2,48.0,2024-04-28,Minor,High,Escalated
2054,11606,Response Time,2,24.0,2023-09-17,Critical,Medium,Process Review
2055,11607,Response Time,2,48.0,2024-01-25,Critical,Medium,Process Review
2056,11617,Response Time,8,24.0,2024-12-13,Major,Medium,Process Review
2057,11618,Response Time,2,24.0,2023-05-19,Critical,Low,Manager Notified
2058,11633,Response Time,8,24.0,2024-02-15,Minor,Medium,Process Review
2059,11637,Response Time,2,24.0,2023-06-21,Major,Medium,Process Review
2060,11639,Response Time,2,24.0,2024-09-14,Minor,Low,Process Review
2061,11640,Response Time,8,24.0,2023-09-30,Critical,Medium,Process Review
2062,11662,Response Time,8,48.0,2024-07-05,Major,High,Manager Notified
2063,11672,Response Time,2,24.0,2023-08-22,Critical,High,Escalated
2064,11673,Response Time,2,24.0,2023-08-31,Minor,Medium,None
2065,11688,Response Time,8,24.0,2024-05-31,Minor,High,None
2066,11695,Response Time,8,24.0,2023-04-29,Minor,Low,Manager Notified
2067,11704,Response Time,2,24.0,2023-04-27,Critical,Medium,Manager Notified
2068,11711,Response Time,8,24.0,2024-05-27,Minor,High,Manager Notified
2069,11713,Response Time,2,24.0,2024-05-16,Critical,High,Escalated
2070,11727,Response Time,2,24.0,2024-03-12,Major,High,Process Review
2071,11728,Response Time,8,24.0,2024-03-22,Critical,High,Process Review
2072,11731,Response Time,8,24.0,2024-09-06,Major,Low,None
2073,11736,Response Time,2,24.0,2023-09-18,Critical,Low,Manager Notified
2074,11737,Response Time,8,24.0,2023-06-19,Critical,Low,None
2075,11741,Response Time,2,24.0,2024-01-11,Minor,High,Manager Notified
2076,11751,Response Time,8,24.0,2023-06-07,Critical,High,Escalated
2077,11772,Response Time,2,24.0,2024-11-24,Critical,Low,Manager Notified
2078,11775,Response Time,2,24.0,2023-08-31,Minor,Medium,Process Review
2079,11787,Response Time,8,24.0,2023-10-28,Major,High,Escalated
2080,11789,Response Time,8,24.0,2023-12-08,Critical,Low,Manager Notified
2081,11791,Response Time,8,24.0,2024-05-16,Critical,Low,Manager Notified
2082,11797,Response Time,8,24.0,2023-08-15,Minor,Low,Escalated
2083,11799,Response Time,2,24.0,2023-04-29,Critical,Medium,None
2084,11803,Response Time,2,48.0,2024-11-17,Major,Low,None
2085,11808,Response Time,2,24.0,2023-11-28,Minor,High,Manager Notified
2086,11809,Response Time,2,24.0,2024-02-12,Major,High,Escalated
2087,11811,Response Time,8,24.0,2023-07-18,Major,High,Escalated
2088,11826,Response Time,8,24.0,2024-10-17,Major,High,None
2089,11828,Response Time,2,24.0,2023-10-08,Minor,High,Process Review
2090,11831,Response Time,8,24.0,2024-10-11,Minor,Medium,None
2091,11833,Response Time,2,48.0,2024-01-11,Critical,Medium,None
2092,11835,Response Time,2,24.0,2023-03-11,Major,Medium,Manager Notified
2093,11836,Response Time,2,24.0,2024-02-15,Minor,High,Manager Notified
2094,11838,Response Time,8,24.0,2024-03-03,Minor,Medium,Manager Notified
2095,11841,Response Time,2,24.0,2023-08-05,Major,Low,Escalated
2096,11846,Response Time,2,24.0,2024-05-21,Major,Medium,Manager Notified
2097,11853,Response Time,8,48.0,2024-12-28,Critical,Medium,None
2098,11868,Response Time,2,24.0,2024-06-22,Minor,Medium,None
2099,11872,Response Time,8,24.0,2024-11-10,Minor,High,Process Review
2100,11878,Response Time,8,24.0,2023-10-11,Critical,High,None
2101,11879,Response Time,2,24.0,2024-09-21,Critical,Low,None
2102,11883,Response Time,8,24.0,2024-03-27,Major,Low,Manager Notified
2103,11890,Response Time,8,24.0,2023-11-12,Minor,High,None
2104,11891,Response Time,8,24.0,2024-03-11,Minor,Low,Manager Notified
2105,11895,Response Time,2,24.0,2024-12-10,Major,High,Process Review
2106,11901,Response Time,8,48.0,2023-12-29,Major,Medium,Escalated
2107,11906,Response Time,2,24.0,2023-06-03,Major,Medium,None
2108,11908,Response Time,8,24.0,2024-12-01,Major,High,Escalated
2109,11915,Response Time,8,24.0,2024-04-15,Critical,Low,Process Review
2110,11917,Response Time,8,48.0,2023-04-21,Major,High,Escalated
2111,11925,Response Time,8,24.0,2024-11-13,Minor,High,Process Review
2112,11940,Response Time,8,24.0,2024-03-17,Major,Low,Escalated
2113,11942,Response Time,8,24.0,2023-09-30,Minor,Low,None
2114,11943,Response Time,2,24.0,2024-12-17,Major,Medium,Manager Notified
2115,11954,Response Time,2,24.0,2023-05-25,Minor,High,Manager Notified
2116,11963,Response Time,8,24.0,2024-12-27,Critical,High,Escalated
2117,11970,Response Time,8,24.0,2024-04-28,Critical,Medium,Process Review
2118,11975,Response Time,8,24.0,2023-04-23,Major,Medium,Process Review
2119,11979,Response Time,8,24.0,2023-11-18,Minor,High,None
2120,11984,Response Time,8,24.0,2024-12-20,Critical,Medium,None
2121,11989,Response Time,8,24.0,2023-04-14,Critical,High,Escalated
2122,11999,Response Time,2,24.0,2023-02-22,Critical,High,Process Review
2123,12001,Response Time,8,24.0,2024-10-02,Critical,Medium,Process Review
2124,12011,Response Time,2,24.0,2024-02-05,Critical,Medium,Escalated
2125,12013,Response Time,8,24.0,2024-11-15,Major,Medium,Escalated
2126,12022,Response Time,8,24.0,2024-01-26,Minor,High,Escalated
2127,12026,Response Time,2,24.0,2024-10-22,Critical,High,Manager Notified
2128,12031,Response Time,2,48.0,2023-07-03,Major,Medium,Escalated
2129,12039,Response Time,2,24.0,2023-12-31,Minor,Medium,None
2130,12042,Response Time,2,24.0,2024-03-22,Major,Low,None
2131,12045,Response Time,2,24.0,2023-12-02,Minor,Low,Manager Notified
2132,12047,Response Time,8,24.0,2024-02-22,Minor,High,Process Review
2133,12050,Response Time,2,24.0,2023-10-19,Critical,High,Process Review
2134,12052,Response Time,2,48.0,2023-12-10,Minor,High,None
2135,12058,Response Time,8,24.0,2024-12-17,Major,Medium,Process Review
2136,12064,Response Time,8,48.0,2023-02-12,Major,Medium,Escalated
2137,12069,Response Time,8,24.0,2024-12-09,Critical,Low,Process Review
2138,12070,Response Time,2,24.0,2024-09-18,Critical,Medium,Escalated
2139,12076,Response Time,2,24.0,2024-12-24,Minor,High,None
2140,12088,Response Time,2,24.0,2024-03-23,Critical,Medium,Escalated
2141,12093,Response Time,2,24.0,2024-02-21,Minor,High,None
2142,12099,Response Time,2,24.0,2024-01-11,Minor,Low,Manager Notified
2143,12107,Response Time,8,24.0,2023-12-19,Minor,Medium,Escalated
2144,12114,Response Time,2,24.0,2023-11-25,Major,Low,Process Review
2145,12116,Response Time,8,24.0,2023-04-24,Critical,Low,Manager Notified
2146,12117,Response Time,8,24.0,2024-02-21,Critical,High,Manager Notified
2147,12135,Response Time,8,24.0,2024-05-18,Major,High,None
2148,12136,Response Time,2,24.0,2024-10-23,Critical,High,None
2149,12138,Response Time,8,24.0,2023-06-19,Minor,High,Escalated
2150,12140,Response Time,2,24.0,2023-11-25,Major,High,Escalated
2151,12149,Response Time,8,24.0,2024-01-17,Major,Low,Escalated
2152,12151,Response Time,8,24.0,2024-10-20,Major,Medium,None
2153,12160,Response Time,8,24.0,2024-08-08,Minor,High,Escalated
2154,12161,Response Time,2,48.0,2024-04-19,Minor,High,Escalated
2155,12164,Response Time,2,24.0,2024-02-18,Minor,Medium,Process Review
2156,12173,Response Time,2,24.0,2023-10-31,Critical,Medium,Process Review
2157,12174,Response Time,2,24.0,2023-11-21,Critical,Low,Escalated
2158,12181,Response Time,2,24.0,2024-12-12,Minor,Medium,Escalated
2159,12183,Response Time,8,24.0,2024-11-11,Major,Medium,Escalated
2160,12184,Response Time,2,24.0,2024-08-14,Critical,Low,None
2161,12191,Response Time,2,24.0,2023-12-26,Major,High,Escalated
2162,12193,Response Time,8,24.0,2024-09-01,Critical,Medium,None
2163,12199,Response Time,8,24.0,2023-03-25,Major,High,Escalated
2164,12206,Response Time,8,24.0,2024-09-26,Critical,Medium,None
2165,12209,Response Time,2,24.0,2024-02-05,Major,Medium,Escalated
2166,12212,Response Time,8,24.0,2023-12-01,Critical,Low,Escalated
2167,12226,Response Time,8,24.0,2023-03-27,Major,Low,Escalated
2168,12233,Response Time,2,48.0,2023-05-10,Critical,High,Escalated
2169,12236,Response Time,8,24.0,2024-04-23,Critical,Medium,Manager Notified
2170,12238,Response Time,8,24.0,2023-02-28,Critical,High,Process Review
2171,12250,Response Time,8,24.0,2023-09-03,Minor,Low,None
2172,12256,Response Time,2,24.0,2024-11-04,Minor,Medium,Manager Notified
2173,12262,Response Time,8,24.0,2024-04-25,Minor,Medium,None
2174,12268,Response Time,2,24.0,2023-12-21,Minor,Low,Escalated
2175,12271,Response Time,8,24.0,2024-03-04,Critical,Medium,Process Review
2176,12274,Response Time,2,24.0,2024-09-22,Major,Medium,Escalated
2177,12282,Response Time,8,48.0,2024-06-20,Critical,High,Process Review
2178,12284,Response Time,8,24.0,2024-03-20,Major,Medium,None
2179,12285,Response Time,8,24.0,2023-08-23,Major,High,Process Review
2180,12288,Response Time,8,24.0,2024-06-07,Major,High,Process Review
2181,12297,Response Time,2,48.0,2024-06-25,Minor,Low,None
2182,12299,Response Time,2,24.0,2024-08-18,Critical,High,Manager Notified
2183,12318,Response Time,8,24.0,2024-08-23,Minor,Medium,None
2184,12320,Response Time,8,24.0,2024-10-19,Major,High,Manager Notified
2185,12321,Response Time,2,24.0,2024-11-08,Major,Low,Manager Notified
2186,12323,Response Time,2,24.0,2024-04-20,Major,Medium,Manager Notified
2187,12337,Response Time,24,48.0,2023-06-19,Major,High,Escalated
2188,12339,Response Time,2,24.0,2023-04-10,Minor,Low,Escalated
2189,12346,Response Time,8,24.0,2023-04-17,Minor,Medium,None
2190,12352,Response Time,2,24.0,2023-04-20,Major,High,Process Review
2191,12361,Response Time,8,24.0,2023-03-07,Minor,Low,None
2192,12368,Response Time,8,24.0,2023-04-30,Major,Medium,Manager Notified
2193,12378,Response Time,2,48.0,2024-07-01,Critical,Medium,Escalated
2194,12379,Response Time,8,24.0,2023-08-21,Major,Low,Escalated
2195,12394,Response Time,8,24.0,2023-09-03,Major,High,None
2196,12406,Response Time,8,24.0,2023-06-25,Minor,Low,None
2197,12416,Response Time,2,24.0,2024-08-23,Critical,Medium,Process Review
2198,12420,Response Time,2,24.0,2023-02-16,Major,Medium,Process Review
2199,12425,Response Time,2,24.0,2024-04-01,Minor,Medium,Escalated
2200,12435,Response Time,2,24.0,2023-04-15,Major,Medium,Escalated
2201,12438,Response Time,2,24.0,2023-11-02,Minor,Low,None
2202,12442,Response Time,2,24.0,2023-06-08,Critical,Low,Escalated
2203,12443,Response Time,2,24.0,2024-04-23,Critical,Medium,None
2204,12448,Response Time,2,24.0,2024-11-21,Major,Medium,Manager Notified
2205,12473,Response Time,2,24.0,2024-10-07,Critical,High,Process Review
2206,12474,Response Time,2,24.0,2023-03-11,Critical,High,Manager Notified
2207,12478,Response Time,8,24.0,2024-12-04,Major,Low,Process Review
2208,12481,Response Time,2,24.0,2024-12-21,Critical,High,Process Review
2209,12493,Response Time,8,24.0,2023-10-09,Minor,Medium,None
2210,12495,Response Time,2,24.0,2023-11-13,Critical,Low,Manager Notified
2211,12498,Response Time,8,24.0,2023-06-30,Minor,Medium,None
2212,12500,Response Time,2,24.0,2023-03-05,Minor,High,Manager Notified
2213,12515,Response Time,8,48.0,2023-12-08,Critical,Medium,Manager Notified
2214,12521,Response Time,8,24.0,2023-12-30,Critical,Medium,Escalated
2215,12529,Response Time,2,24.0,2023-04-16,Major,Medium,Escalated
2216,12534,Response Time,2,24.0,2024-05-02,Major,High,None
2217,12541,Response Time,8,24.0,2023-11-22,Minor,High,Escalated
2218,12545,Response Time,8,48.0,2024-02-08,Major,Low,Manager Notified
2219,12561,Response Time,8,24.0,2024-07-09,Critical,High,None
2220,12572,Response Time,8,24.0,2024-08-13,Minor,High,Escalated
2221,12575,Response Time,2,24.0,2024-11-06,Major,Low,None
2222,12580,Response Time,8,24.0,2023-10-10,Minor,Medium,Escalated
2223,12584,Response Time,8,24.0,2024-10-21,Major,High,None
2224,12587,Response Time,8,24.0,2024-02-24,Critical,Medium,Escalated
2225,12591,Response Time,8,24.0,2024-12-15,Major,High,Manager Notified
2226,12595,Response Time,2,24.0,2024-06-18,Critical,Low,Manager Notified
2227,12604,Response Time,8,24.0,2023-09-21,Critical,Low,Manager Notified
2228,12607,Response Time,2,24.0,2024-10-26,Minor,Low,Escalated
2229,12612,Response Time,2,24.0,2024-02-28,Minor,Medium,None
2230,12615,Response Time,8,24.0,2023-01-21,Minor,Low,Process Review
2231,12618,Response Time,2,24.0,2023-05-31,Minor,High,Escalated
2232,12628,Response Time,2,24.0,2024-06-13,Critical,Medium,None
2233,12634,Response Time,8,24.0,2024-04-07,Major,Medium,None
2234,12643,Response Time,8,24.0,2024-08-12,Major,Low,Process Review
2235,12645,Response Time,2,24.0,2024-11-29,Minor,High,Escalated
2236,12649,Response Time,2,24.0,2023-01-10,Critical,Low,Manager Notified
2237,12654,Response Time,8,24.0,2023-12-29,Minor,Low,Process Review
2238,12662,Response Time,8,24.0,2023-12-04,Critical,Low,Escalated
2239,12671,Response Time,8,24.0,2023-10-18,Major,High,Manager Notified
2240,12674,Response Time,8,48.0,2024-12-31,Minor,Medium,Manager Notified
2241,12676,Response Time,2,24.0,2023-03-15,Critical,Low,Manager Notified
2242,12679,Response Time,2,24.0,2024-01-16,Critical,Medium,Escalated
2243,12680,Response Time,8,24.0,2024-07-18,Major,Low,Manager Notified
2244,12681,Response Time,2,24.0,2023-05-11,Major,Medium,None
2245,12682,Response Time,8,24.0,2024-09-25,Critical,Medium,None
2246,12683,Response Time,2,24.0,2024-06-11,Minor,Low,Escalated
2247,12697,Response Time,2,24.0,2024-12-06,Minor,Medium,Process Review
2248,12701,Response Time,24,48.0,2024-08-10,Critical,High,Process Review
2249,12702,Response Time,24,48.0,2023-08-02,Major,Low,Escalated
2250,12706,Response Time,2,24.0,2024-06-29,Critical,Low,None
2251,12707,Response Time,8,24.0,2024-08-04,Major,Medium,Manager Notified
2252,12709,Response Time,24,48.0,2024-12-13,Minor,Low,None
2253,12715,Response Time,8,24.0,2023-09-07,Major,High,None
2254,12722,Response Time,2,24.0,2024-06-21,Minor,Low,None
2255,12728,Response Time,2,24.0,2023-10-10,Major,High,Escalated
2256,12730,Response Time,8,24.0,2024-09-30,Major,Medium,Escalated
2257,12731,Response Time,8,24.0,2023-02-10,Major,Medium,None
2258,12732,Response Time,2,24.0,2023-09-15,Major,High,None
2259,12736,Response Time,2,24.0,2023-05-30,Minor,High,Process Review
2260,12741,Response Time,8,24.0,2024-01-30,Minor,Low,Process Review
2261,12755,Response Time,8,24.0,2024-01-30,Minor,Medium,None
2262,12761,Response Time,2,24.0,2023-11-11,Minor,High,Escalated
2263,12765,Response Time,8,24.0,2023-01-24,Critical,Medium,Escalated
2264,12771,Response Time,2,48.0,2024-05-25,Critical,Medium,Escalated
2265,12773,Response Time,2,24.0,2023-07-27,Minor,Medium,Manager Notified
2266,12777,Response Time,8,24.0,2024-04-16,Minor,High,Escalated
2267,12780,Response Time,8,24.0,2023-11-06,Critical,Medium,Escalated
2268,12788,Response Time,2,24.0,2023-10-11,Minor,High,Escalated
2269,12804,Response Time,8,24.0,2023-04-27,Major,High,None
2270,12807,Response Time,8,24.0,2023-01-27,Minor,High,None
2271,12811,Response Time,8,24.0,2023-04-17,Major,Medium,Manager Notified
2272,12814,Response Time,2,24.0,2023-08-08,Critical,High,None
2273,12817,Response Time,2,24.0,2023-06-06,Major,High,Escalated
2274,12820,Response Time,8,24.0,2024-02-01,Critical,High,Escalated
2275,12822,Response Time,2,24.0,2023-02-11,Minor,Medium,Escalated
2276,12828,Response Time,8,24.0,2024-05-14,Critical,Medium,Process Review
2277,12829,Response Time,2,24.0,2024-11-08,Major,High,Process Review
2278,12832,Response Time,8,24.0,2024-07-24,Critical,Low,Process Review
2279,12837,Response Time,2,24.0,2023-05-26,Major,Medium,Escalated
2280,12838,Response Time,8,24.0,2024-07-30,Major,Low,Process Review
2281,12848,Response Time,2,24.0,2024-03-12,Major,High,Process Review
2282,12853,Response Time,2,48.0,2024-07-10,Major,Medium,Manager Notified
2283,12856,Response Time,2,24.0,2023-12-20,Minor,Low,Manager Notified
2284,12866,Response Time,2,24.0,2024-10-07,Critical,Medium,Escalated
2285,12867,Response Time,8,24.0,2023-07-25,Major,High,Manager Notified
2286,12869,Response Time,2,24.0,2024-06-05,Major,Low,Manager Notified
2287,12872,Response Time,8,24.0,2023-04-27,Major,High,Manager Notified
2288,12873,Response Time,2,24.0,2024-04-29,Minor,Medium,None
2289,12885,Response Time,2,24.0,2024-11-19,Minor,High,None
2290,12886,Response Time,8,24.0,2024-02-15,Minor,Medium,Process Review
2291,12894,Response Time,2,24.0,2023-12-27,Minor,Medium,None
2292,12895,Response Time,8,24.0,2024-09-06,Minor,Medium,Manager Notified
2293,12907,Response Time,2,24.0,2023-11-20,Major,Medium,Manager Notified
2294,12910,Response Time,2,24.0,2024-04-10,Critical,Medium,Process Review
2295,12913,Response Time,2,24.0,2024-02-05,Critical,Medium,Process Review
2296,12924,Response Time,2,24.0,2023-11-17,Minor,High,None
2297,12927,Response Time,2,24.0,2024-10-22,Minor,Medium,None
2298,12932,Response Time,2,24.0,2024-04-11,Major,Medium,None
2299,12937,Response Time,2,24.0,2024-09-03,Critical,High,Process Review
2300,12943,Response Time,2,48.0,2023-05-16,Minor,Medium,Manager Notified
2301,12945,Response Time,8,24.0,2023-04-14,Critical,High,Escalated
2302,12967,Response Time,8,24.0,2023-05-30,Major,High,None
2303,12974,Response Time,2,24.0,2024-10-02,Major,Low,Manager Notified
2304,12981,Response Time,8,24.0,2023-04-08,Major,High,Manager Notified
2305,12987,Response Time,8,24.0,2024-07-24,Minor,High,None
2306,12992,Response Time,2,24.0,2024-07-15,Critical,High,Process Review
2307,13007,Response Time,8,24.0,2024-06-24,Major,Medium,Process Review
2308,13015,Response Time,8,24.0,2023-02-23,Major,Medium,Manager Notified
2309,13022,Response Time,2,24.0,2024-03-14,Critical,High,Process Review
2310,13023,Response Time,8,24.0,2024-05-27,Minor,Low,Process Review
2311,13033,Response Time,2,24.0,2023-11-02,Critical,Low,Manager Notified
2312,13036,Response Time,8,24.0,2024-08-04,Minor,High,Process Review
2313,13050,Response Time,24,48.0,2024-06-19,Major,Low,Manager Notified
2314,13053,Response Time,8,24.0,2024-05-14,Major,Medium,None
2315,13064,Response Time,8,24.0,2024-08-09,Critical,High,Escalated
2316,13065,Response Time,8,24.0,2023-08-26,Major,Medium,None
2317,13069,Response Time,8,24.0,2023-01-03,Minor,Medium,Escalated
2318,13074,Response Time,8,24.0,2024-01-09,Minor,Low,Process Review
2319,13079,Response Time,2,24.0,2023-11-01,Major,Medium,Process Review
2320,13085,Response Time,2,24.0,2023-01-30,Critical,Medium,None
2321,13102,Response Time,2,24.0,2023-06-05,Critical,Medium,Manager Notified
2322,13116,Response Time,8,24.0,2023-07-12,Major,Low,Escalated
2323,13119,Response Time,2,24.0,2024-05-25,Minor,Low,None
2324,13121,Response Time,2,24.0,2023-05-02,Critical,High,Escalated
2325,13123,Response Time,8,24.0,2024-07-08,Critical,Low,Manager Notified
2326,13126,Response Time,2,24.0,2023-11-12,Critical,Low,Escalated
2327,13131,Response Time,8,24.0,2024-03-26,Major,Low,Process Review
2328,13145,Response Time,2,24.0,2024-02-26,Major,Medium,None
2329,13166,Response Time,2,24.0,2023-03-23,Minor,Medium,Process Review
2330,13170,Response Time,2,24.0,2024-01-08,Critical,High,Escalated
2331,13172,Response Time,2,24.0,2024-06-03,Minor,Medium,Escalated
2332,13179,Response Time,2,24.0,2023-05-12,Minor,Low,Manager Notified
2333,13185,Response Time,8,48.0,2023-05-22,Critical,Low,Process Review
2334,13196,Response Time,2,24.0,2023-06-24,Minor,High,Process Review
2335,13199,Response Time,2,24.0,2023-01-12,Minor,Medium,Manager Notified
2336,13200,Response Time,8,24.0,2024-01-19,Critical,Medium,Process Review
2337,13225,Response Time,8,24.0,2023-08-23,Critical,Medium,Process Review
2338,13254,Response Time,8,24.0,2024-08-11,Critical,Low,None
2339,13261,Response Time,8,24.0,2023-12-07,Major,Medium,Manager Notified
2340,13263,Response Time,2,24.0,2024-06-18,Major,High,Escalated
2341,13264,Response Time,8,48.0,2024-06-05,Minor,Medium,Manager Notified
2342,13265,Response Time,2,24.0,2024-10-15,Minor,Low,None
2343,13268,Response Time,2,24.0,2024-03-28,Major,Low,Escalated
2344,13280,Response Time,8,24.0,2023-02-04,Critical,Medium,Escalated
2345,13300,Response Time,8,24.0,2023-12-15,Major,Low,Process Review
2346,13301,Response Time,8,24.0,2023-07-25,Major,Low,Manager Notified
2347,13305,Response Time,2,24.0,2023-09-08,Minor,Low,None
2348,13308,Response Time,2,24.0,2024-04-13,Major,Low,Manager Notified
2349,13312,Response Time,8,24.0,2023-01-07,Major,High,Manager Notified
2350,13318,Response Time,2,24.0,2023-08-21,Minor,High,Manager Notified
2351,13319,Response Time,2,24.0,2023-09-25,Critical,Low,Process Review
2352,13320,Response Time,8,24.0,2024-07-20,Critical,High,None
2353,13321,Response Time,2,24.0,2024-10-23,Critical,Medium,Process Review
2354,13323,Response Time,8,24.0,2023-06-27,Major,Low,None
2355,13339,Response Time,2,24.0,2024-11-01,Major,Low,Escalated
2356,13371,Response Time,2,24.0,2024-07-07,Minor,Low,Process Review
2357,13373,Response Time,8,24.0,2024-01-10,Major,High,Manager Notified
2358,13383,Response Time,8,24.0,2023-08-30,Minor,Medium,Manager Notified
2359,13385,Response Time,2,24.0,2023-11-07,Major,Low,None
2360,13386,Response Time,24,48.0,2023-03-21,Critical,Low,None
2361,13388,Response Time,2,24.0,2023-01-18,Critical,Low,Process Review
2362,13393,Response Time,2,24.0,2024-10-26,Minor,Medium,Manager Notified
2363,13394,Response Time,24,48.0,2024-06-11,Minor,Low,Escalated
2364,13405,Response Time,8,48.0,2024-08-11,Major,Low,Manager Notified
2365,13419,Response Time,2,24.0,2024-08-15,Major,Low,Escalated
2366,13425,Response Time,2,24.0,2023-03-27,Critical,Low,Manager Notified
2367,13435,Response Time,8,24.0,2023-06-01,Minor,Medium,Process Review
2368,13439,Response Time,2,24.0,2023-12-31,Major,Low,Process Review
2369,13448,Response Time,8,24.0,2024-10-18,Minor,High,Manager Notified
2370,13464,Response Time,8,24.0,2023-02-02,Critical,Low,Process Review
2371,13472,Response Time,8,24.0,2023-04-02,Critical,High,Process Review
2372,13473,Response Time,8,24.0,2023-01-04,Major,Medium,Manager Notified
2373,13476,Response Time,2,24.0,2023-10-25,Major,Medium,Escalated
2374,13479,Response Time,2,24.0,2024-11-15,Major,Low,Escalated
2375,13482,Response Time,8,24.0,2024-03-21,Critical,Medium,Process Review
2376,13483,Response Time,2,24.0,2024-01-27,Major,Low,None
2377,13486,Response Time,8,24.0,2024-02-03,Critical,High,Process Review
2378,13489,Response Time,8,24.0,2024-02-01,Major,High,Manager Notified
2379,13490,Response Time,8,24.0,2024-11-02,Major,Medium,Manager Notified
2380,13503,Response Time,8,24.0,2024-02-28,Critical,Low,Manager Notified
2381,13523,Response Time,2,24.0,2023-05-15,Major,Medium,Manager Notified
2382,13524,Response Time,8,24.0,2023-01-15,Major,Low,Process Review
2383,13526,Response Time,2,24.0,2024-05-30,Minor,Medium,None
2384,13527,Response Time,2,24.0,2024-02-08,Minor,Medium,Escalated
2385,13528,Response Time,2,24.0,2024-03-18,Major,Low,Escalated
2386,13536,Response Time,8,24.0,2024-10-02,Critical,High,Process Review
2387,13541,Response Time,2,24.0,2024-03-06,Critical,High,Manager Notified
2388,13559,Response Time,2,24.0,2024-05-24,Minor,Low,Manager Notified
2389,13561,Response Time,8,24.0,2024-04-08,Minor,Low,Process Review
2390,13564,Response Time,8,24.0,2023-07-03,Major,Low,Escalated
2391,13583,Response Time,2,24.0,2023-05-18,Major,High,None
2392,13584,Response Time,8,24.0,2024-11-19,Minor,High,Process Review
2393,13587,Response Time,8,24.0,2024-11-25,Minor,High,Manager Notified
